UserID,Age,Gender,Location,Income,Debt,Owns Property,Profession,Demographics,Platform,Total Time Spent,Number of Sessions,Video ID,Video Category,Video Length,Engagement,Importance Score,Time Spent On Video,Number of Videos Watched,Scroll Rate,Frequency,ProductivityLoss,Satisfaction,Watch Reason,DeviceType,OS,Watch Time,Self Control,Addiction Level,CurrentActivity,ConnectionType,AvgTimePerSession,EngagementPerVideo,EngagementPerVideo_Log
365,40,0,India,78643,True,False,Engineer,0,4,102,16,977,Trends,15,1832,2,9,24,88,Evening,6,4,Boredom,Smartphone,Android,3:45 PM,8,2,At work,Wi-Fi,6.375,76.33333333333333,4.3481250829982
366,19,1,Pakistan,64900,True,True,Cashier,0,1,274,11,7346,Entertainment,3,8600,3,29,36,1,Afternoon,5,5,Boredom,Smartphone,Android,6:05 PM,7,3,At work,Mobile Data,24.90909090909091,238.88888888888889,5.480175853178588
367,44,1,Indonesia,62946,True,False,Students,0,2,280,7,46,Gaming,19,6505,1,5,25,44,Night,3,7,Procrastination,Tablet,iOS,8:30 PM,5,5,At home,Mobile Data,40.0,260.2,5.565286397402276
368,59,1,Philippines,27851,False,True,Students,1,3,103,17,1194,Jokes/Memes,28,7170,5,8,36,15,Night,3,7,Boredom,Smartphone,Windows,8:30 PM,5,5,At school,Mobile Data,6.0588235294117645,199.16666666666666,5.299150352851928
369,19,0,Barzil,36288,False,False,Students,0,1,163,17,4513,Jokes/Memes,3,4179,9,11,31,37,Night,3,7,Habit,Smartphone,iOS,8:30 PM,5,5,Commuting,Mobile Data,9.588235294117647,134.80645161290323,4.911230722191281
370,43,1,Japan,92692,True,True,Labor/Worker,1,1,294,12,4944,Gaming,6,6299,2,1,31,27,Evening,6,4,Entertainment,Tablet,Android,3:45 PM,8,2,At work,Wi-Fi,24.5,203.19354838709677,5.319068310653075
371,34,1,India,87580,True,False,driver,1,3,89,13,6283,Gaming,4,7830,7,21,2,48,Evening,6,4,Entertainment,Smartphone,Android,3:45 PM,8,2,At home,Mobile Data,6.846153846153846,3915.0,8.272826003650401
372,57,0,Germany,27368,False,True,Labor/Worker,1,2,93,10,247,Life Hacks,24,4802,5,10,19,27,Afternoon,5,5,Habit,Tablet,iOS,6:05 PM,7,3,At home,Wi-Fi,9.3,252.73684210526315,5.536297675239182
373,50,1,Barzil,66403,True,False,Students,0,2,46,7,3220,Entertainment,13,6057,2,1,12,12,Evening,6,4,Boredom,Computer,Android,3:45 PM,8,2,Commuting,Mobile Data,6.571428571428571,504.75,6.226042476047855
374,26,0,Mexico,29168,False,True,Waiting staff,0,1,241,14,8984,Pranks,27,6615,8,26,10,67,Morning,8,2,Habit,Tablet,iOS,9:15 AM,10,0,At home,Mobile Data,17.214285714285715,661.5,6.496020557860377
375,60,2,Vietnam,69879,True,False,Teacher,0,1,102,1,637,Gaming,13,6762,6,22,31,30,Night,3,7,Boredom,Smartphone,Android,8:30 PM,5,5,At school,Wi-Fi,102.0,218.1290322580645,5.3896607447061555
376,56,0,India,79871,True,True,Waiting staff,1,2,111,17,3776,Jokes/Memes,27,5543,4,7,45,96,Morning,8,2,Entertainment,Smartphone,iOS,9:15 AM,10,0,At work,Wi-Fi,6.529411764705882,123.17777777777778,4.821714230606533
377,46,2,United States,52174,True,False,Labor/Worker,1,2,175,4,2422,Pranks,11,8325,4,28,22,87,Afternoon,5,5,Entertainment,Smartphone,MacOS,6:05 PM,7,3,At school,Mobile Data,43.75,378.40909090909093,5.9386150184924205
378,59,0,Pakistan,26581,False,True,Students,0,4,168,5,9281,Pranks,5,4883,2,14,23,66,Night,3,7,Habit,Tablet,Android,8:30 PM,5,5,At school,Wi-Fi,33.6,212.30434782608697,5.362720008889285
379,43,0,Indonesia,91853,True,False,driver,1,1,23,7,4184,Jokes/Memes,1,7050,3,5,23,7,Morning,8,2,Habit,Smartphone,Android,9:15 AM,10,0,At school,Mobile Data,3.2857142857142856,306.5217391304348,5.72854578110684
380,52,2,Pakistan,84046,True,True,Waiting staff,0,1,234,10,713,Jokes/Memes,9,4959,7,17,15,34,Afternoon,5,5,Habit,Tablet,Android,6:05 PM,7,3,At school,Mobile Data,23.4,330.6,5.80392942326114
381,42,1,Barzil,69678,True,False,Students,1,3,82,17,5846,Gaming,17,666,3,22,26,32,Evening,6,4,Habit,Computer,iOS,3:45 PM,8,2,At home,Wi-Fi,4.823529411764706,25.615384615384617,3.2814894175961875
382,41,1,Philippines,46649,False,True,Labor/Worker,0,4,258,7,5324,Gaming,22,276,5,26,3,39,Evening,6,4,Entertainment,Tablet,Android,3:45 PM,8,2,At work,Wi-Fi,36.857142857142854,92.0,4.532599493153256
383,30,1,United States,34567,False,True,Labor/Worker,1,2,100,1,6033,Jokes/Memes,1,881,6,21,23,96,Evening,6,4,Habit,Tablet,Android,3:45 PM,8,2,At work,Mobile Data,100.0,38.30434782608695,3.671335144463027
384,24,1,Mexico,81944,True,True,Students,0,4,225,7,3645,ASMR,3,2060,6,6,20,43,Afternoon,5,5,Habit,Smartphone,MacOS,6:05 PM,7,3,At home,Mobile Data,32.142857142857146,103.0,4.6443908991413725
385,53,0,United States,98002,True,True,Students,1,2,99,11,7774,ASMR,15,2082,4,16,45,43,Afternoon,5,5,Entertainment,Tablet,Android,6:05 PM,7,3,At work,Mobile Data,9.0,46.266666666666666,3.8558053254299174
386,62,1,India,48803,False,False,Students,0,2,38,9,2109,Trends,26,6702,6,11,40,78,Evening,6,4,Entertainment,Smartphone,iOS,3:45 PM,8,2,At school,Mobile Data,4.222222222222222,167.55,5.12723244168007
387,37,0,United States,38230,False,True,driver,1,4,229,12,3615,Life Hacks,21,9429,3,10,39,3,Night,3,7,Habit,Smartphone,iOS,8:30 PM,5,5,At home,Mobile Data,19.083333333333332,241.76923076923077,5.492111324504228
388,18,1,India,37862,False,False,Students,1,1,224,3,9435,Entertainment,26,158,7,15,8,46,Night,3,7,Boredom,Smartphone,Android,8:30 PM,5,5,At home,Wi-Fi,74.66666666666667,19.75,3.0325462466767075
389,25,1,Japan,63355,True,True,Manager,0,2,230,4,6958,Gaming,23,5229,7,7,18,32,Night,3,7,Procrastination,Smartphone,Android,8:30 PM,5,5,At work,Mobile Data,57.5,290.5,5.675040005790547
390,63,1,Mexico,51259,True,False,Labor/Worker,1,4,51,4,5280,ASMR,10,7956,4,23,41,43,Night,3,7,Procrastination,Tablet,iOS,8:30 PM,5,5,At school,Wi-Fi,12.75,194.0487804878049,5.273249683627582
391,33,1,India,50795,True,True,Labor/Worker,1,3,144,13,4333,Life Hacks,8,7514,2,2,6,81,Evening,6,4,Habit,Computer,Android,3:45 PM,8,2,At work,Mobile Data,11.076923076923077,1252.3333333333333,7.1335619477158305
392,31,0,Germany,28770,False,False,Labor/Worker,0,4,51,19,3901,Pranks,12,7803,7,12,27,3,Evening,6,4,Boredom,Tablet,Android,3:45 PM,8,2,At home,Wi-Fi,2.6842105263157894,289.0,5.66988092298052
393,29,1,Indonesia,31093,False,True,Labor/Worker,0,3,173,10,7940,Jokes/Memes,25,2526,3,19,36,74,Night,3,7,Boredom,Smartphone,Windows,8:30 PM,5,5,At home,Mobile Data,17.3,70.16666666666667,4.265024544000569
394,40,1,Japan,66571,True,False,Students,1,2,292,5,6964,Vlogs,22,8302,1,12,15,63,Evening,6,4,Boredom,Computer,iOS,3:45 PM,8,2,Commuting,Wi-Fi,58.4,553.4666666666667,6.318006690766477
395,32,1,Barzil,20193,False,True,Manager,1,4,67,7,4569,Jokes/Memes,15,7803,2,16,37,40,Night,3,7,Habit,Computer,Android,8:30 PM,5,5,At home,Mobile Data,9.571428571428571,210.8918918918919,5.356076200700229
396,45,2,United States,37569,False,False,driver,0,4,34,16,7839,Pranks,27,6574,9,6,5,18,Evening,6,4,Boredom,Smartphone,Android,3:45 PM,8,2,At home,Wi-Fi,2.125,1314.8,7.182200124651898
397,51,0,Philippines,31190,False,True,Waiting staff,1,3,82,1,1846,Life Hacks,9,8733,8,3,39,67,Night,3,7,Habit,Smartphone,iOS,8:30 PM,5,5,At home,Mobile Data,82.0,223.92307692307693,5.415758463408133
398,19,2,India,82824,True,False,Labor/Worker,1,4,138,12,383,Entertainment,24,1138,6,2,9,62,Night,3,7,Habit,Tablet,Android,8:30 PM,5,5,At home,Mobile Data,11.5,126.44444444444444,4.847680539793151
399,49,2,Vietnam,62752,True,True,Waiting staff,1,4,96,2,4113,Vlogs,25,7257,6,20,7,10,Morning,8,2,Habit,Computer,iOS,9:15 AM,10,0,At home,Wi-Fi,48.0,1036.7142857142858,6.944775771225816
400,40,1,India,52327,True,False,Labor/Worker,1,2,162,7,7070,Gaming,10,3283,1,5,41,52,Morning,8,2,Habit,Tablet,Android,7:45 AM,10,0,At home,Mobile Data,23.142857142857142,80.07317073170732,4.395352089271031
401,39,1,Vietnam,62070,True,True,Students,1,4,191,11,3811,Vlogs,20,7762,2,11,20,73,Afternoon,5,5,Procrastination,Computer,Windows,7:25 PM,7,3,At home,Mobile Data,17.363636363636363,388.1,5.963836379990508
402,42,0,United States,60197,True,False,driver,1,1,134,13,1510,Life Hacks,9,7896,4,26,10,46,Afternoon,5,5,Boredom,Smartphone,iOS,7:25 PM,7,3,At work,Mobile Data,10.307692307692308,789.6,6.672792150862585
403,39,0,Vietnam,22261,False,True,Students,0,3,76,2,7574,Gaming,15,2419,3,25,26,55,Afternoon,5,5,Boredom,Smartphone,iOS,7:25 PM,7,3,At school,Mobile Data,38.0,93.03846153846153,4.54370386388749
404,39,0,Germany,46512,False,True,Engineer,1,4,15,7,1579,Vlogs,23,1756,1,3,4,46,Afternoon,5,5,Procrastination,Smartphone,iOS,7:25 PM,7,3,At home,Mobile Data,2.142857142857143,439.0,6.0867747269123065
405,59,1,United States,26716,False,True,Students,0,3,134,15,880,Entertainment,21,2306,8,3,38,75,Evening,6,4,Boredom,Tablet,Android,3:55 PM,8,2,At home,Mobile Data,8.933333333333334,60.68421052631579,4.122027990970517
406,23,1,Mexico,48933,False,True,Engineer,1,3,62,11,2163,Pranks,21,7630,7,22,24,60,Morning,8,2,Boredom,Tablet,Android,7:45 AM,10,0,At school,Mobile Data,5.636363636363637,317.9166666666667,5.764929835637702
407,32,0,Indonesia,24378,False,False,driver,1,3,75,2,9765,Life Hacks,1,6263,4,5,14,97,Evening,6,4,Procrastination,Tablet,Android,3:55 PM,8,2,At home,Mobile Data,37.5,447.35714285714283,6.105590108702273
408,60,1,Mexico,60583,True,True,Cashier,1,4,91,7,9841,Entertainment,2,9167,9,22,41,26,Night,3,7,Habit,Computer,Android,11:30 PM,5,5,At work,Wi-Fi,13.0,223.58536585365854,5.414255883697411
409,54,1,India,49033,False,False,driver,1,4,96,4,7715,Entertainment,26,5008,4,23,1,27,Evening,6,4,Boredom,Smartphone,MacOS,3:55 PM,8,2,At work,Mobile Data,24.0,5008.0,8.518991573357617
410,50,2,India,44000,False,True,Engineer,0,3,11,11,1360,Jokes/Memes,19,5247,1,11,17,38,Night,3,7,Procrastination,Tablet,iOS,11:30 PM,5,5,At work,Mobile Data,1.0,308.6470588235294,5.735433128948937
411,25,1,Indonesia,95868,True,False,Waiting staff,1,1,213,2,4432,Jokes/Memes,14,8914,1,3,45,22,Night,3,7,Habit,Computer,Android,11:30 PM,5,5,At home,Mobile Data,106.5,198.0888888888889,5.293751402827259
412,61,1,Vietnam,62604,True,True,Students,0,3,159,16,8149,Vlogs,8,2570,1,13,24,26,Morning,8,2,Entertainment,Smartphone,iOS,7:45 AM,10,0,At home,Mobile Data,9.9375,107.08333333333333,4.682902534528443
413,61,1,Philippines,88336,True,False,Waiting staff,1,1,112,7,3961,Trends,6,5807,1,21,27,86,Afternoon,5,5,Entertainment,Smartphone,Android,7:25 PM,7,3,At work,Mobile Data,16.0,215.07407407407408,5.375621284423338
414,22,0,Pakistan,93869,True,True,Students,0,3,33,13,3812,ASMR,12,7812,4,8,7,69,Evening,6,4,Habit,Smartphone,Android,3:55 PM,8,2,At home,Mobile Data,2.5384615384615383,1116.0,7.018401799069201
415,56,1,India,25410,False,False,Waiting staff,1,2,221,5,4243,Gaming,26,324,1,20,9,35,Morning,8,2,Boredom,Tablet,Android,7:45 AM,10,0,At school,Mobile Data,44.2,36.0,3.6109179126442243
416,21,0,Indonesia,76044,True,True,Manager,1,3,74,17,4218,ASMR,27,7487,2,10,43,66,Night,3,7,Boredom,Smartphone,Android,11:30 PM,5,5,Commuting,Mobile Data,4.352941176470588,174.11627906976744,5.165450205100377
417,23,0,Indonesia,83315,True,False,Students,0,3,218,12,81,ASMR,29,9721,4,2,35,99,Evening,6,4,Habit,Smartphone,Android,3:55 PM,8,2,At school,Mobile Data,18.166666666666668,277.74285714285713,5.630289697846397
418,62,1,India,91344,True,True,Teacher,1,4,260,19,2733,Jokes/Memes,15,5645,7,4,12,73,Afternoon,5,5,Boredom,Smartphone,iOS,7:25 PM,7,3,Commuting,Mobile Data,13.68421052631579,470.4166666666667,6.155742345555155
419,49,1,Barzil,26796,False,False,Labor/Worker,0,1,126,7,7834,Life Hacks,14,1945,2,18,21,51,Night,3,7,Habit,Smartphone,iOS,11:30 PM,5,5,Commuting,Wi-Fi,18.0,92.61904761904762,4.539233862983689
420,47,1,Vietnam,74245,True,True,Students,0,2,125,6,2710,Vlogs,21,4486,8,19,3,18,Morning,8,2,Habit,Smartphone,Android,7:45 AM,10,0,At school,Wi-Fi,20.833333333333332,1495.3333333333333,7.310772950113822
421,64,1,India,63056,True,False,Students,0,1,246,8,2423,Entertainment,29,2430,7,4,15,43,Evening,6,4,Boredom,Smartphone,Android,3:55 PM,8,2,At school,Mobile Data,30.75,162.0,5.093750200806762
422,52,1,Indonesia,37709,False,True,Engineer,1,2,114,13,3642,Gaming,1,3510,9,20,21,12,Morning,8,2,Boredom,Tablet,Windows,7:45 AM,10,0,Commuting,Wi-Fi,8.76923076923077,167.14285714285714,5.124813958204963
423,57,1,India,78557,True,False,Waiting staff,1,3,268,5,668,Pranks,28,845,6,26,10,3,Night,3,7,Entertainment,Tablet,iOS,11:30 PM,5,5,At home,Mobile Data,53.6,84.5,4.448516375942715
424,33,1,India,37543,False,True,Waiting staff,1,4,55,2,2497,Jokes/Memes,11,567,4,9,33,82,Evening,6,4,Procrastination,Smartphone,Windows,3:55 PM,8,2,At work,Mobile Data,27.5,17.181818181818183,2.900422093749666
425,30,1,India,57418,True,True,Waiting staff,1,4,225,9,3500,Comedy,28,2179,6,16,46,7,Evening,6,4,Habit,Smartphone,Android,3:55 PM,8,2,At work,Mobile Data,25.0,47.369565217391305,3.8788707981112456
426,59,0,Barzil,36724,False,True,Artist,0,1,33,11,9637,Pranks,25,2019,4,26,6,97,Night,3,7,Boredom,Smartphone,Android,11:30 PM,5,5,At school,Mobile Data,3.0,336.5,5.821565510312585
427,47,1,United States,23828,False,True,Waiting staff,1,4,44,6,9538,ASMR,3,3319,7,6,2,6,Evening,6,4,Habit,Computer,Android,3:55 PM,8,2,At home,Wi-Fi,7.333333333333333,1659.5,7.414874040816802
428,36,1,Mexico,37087,False,False,Engineer,1,1,33,7,8081,Trends,19,2320,9,25,29,82,Evening,6,4,Entertainment,Smartphone,iOS,3:55 PM,8,2,Commuting,Wi-Fi,4.714285714285714,80.0,4.394449154672439
429,34,1,Indonesia,32605,False,True,Teacher,0,1,37,7,6824,Vlogs,18,1646,3,4,40,45,Evening,6,4,Boredom,Computer,Android,3:55 PM,8,2,At work,Wi-Fi,5.285714285714286,41.15,3.7412346844478646
430,36,0,Vietnam,51337,True,False,Artist,1,2,25,19,1190,Pranks,20,3909,3,9,33,86,Evening,6,4,Habit,Smartphone,Android,3:55 PM,8,2,At work,Mobile Data,1.3157894736842106,118.45454545454545,4.782935926246186
431,45,1,Pakistan,25482,False,True,Labor/Worker,1,1,68,6,6605,Trends,28,8015,2,27,4,39,Night,3,7,Boredom,Smartphone,Android,11:30 PM,5,5,At home,Wi-Fi,11.333333333333334,2003.75,7.603274643687138
432,43,0,United States,85333,True,False,Students,1,2,252,11,8651,Comedy,2,3420,1,13,4,51,Evening,6,4,Boredom,Smartphone,Android,3:55 PM,8,2,At home,Mobile Data,22.90909090909091,855.0,6.752270376141742
433,54,0,United States,70952,True,True,Waiting staff,0,4,216,11,9405,Gaming,29,356,1,9,29,9,Afternoon,5,5,Habit,Smartphone,MacOS,7:25 PM,7,3,At work,Wi-Fi,19.636363636363637,12.275862068965518,2.58594750430131
434,43,1,Philippines,25463,False,False,Students,1,1,280,7,9104,Comedy,25,7485,3,6,37,99,Night,3,7,Entertainment,Tablet,Android,11:30 PM,5,5,At work,Wi-Fi,40.0,202.2972972972973,5.314669426386057
435,40,2,Philippines,90448,True,True,Engineer,1,1,258,2,1026,Life Hacks,28,3081,7,21,20,23,Evening,6,4,Habit,Smartphone,Android,3:55 PM,8,2,At home,Wi-Fi,129.0,154.05,5.043747645546458
436,26,2,Japan,24648,False,False,Students,1,3,276,19,7786,Vlogs,26,2280,9,19,41,12,Morning,8,2,Boredom,Tablet,Android,7:45 AM,10,0,At home,Wi-Fi,14.526315789473685,55.609756097560975,4.036181339570129
437,29,0,Barzil,53623,True,True,Labor/Worker,0,1,202,4,72,Trends,7,4131,2,14,23,88,Night,3,7,Boredom,Smartphone,MacOS,11:30 PM,5,5,At school,Mobile Data,50.5,179.6086956521739,5.196332788506908
438,18,0,Pakistan,79156,True,False,Students,0,1,227,6,5547,Pranks,8,5123,7,21,45,62,Afternoon,6,4,Entertainment,Tablet,Android,7:25 PM,8,2,At school,Wi-Fi,37.833333333333336,113.84444444444445,4.743578555692118
439,18,1,Japan,55634,True,True,Students,1,3,124,17,2686,ASMR,19,7422,1,15,18,73,Evening,7,3,Habit,Smartphone,Windows,3:55 PM,9,1,At work,Mobile Data,7.294117647058823,412.3333333333333,6.024254369930973
440,64,1,Barzil,64602,True,False,Cashier,1,3,77,5,9386,Jokes/Memes,22,2787,2,3,49,77,Night,2,8,Entertainment,Smartphone,iOS,11:30 PM,4,6,At school,Wi-Fi,15.4,56.87755102040816,4.058329589541391
441,51,0,Vietnam,69334,True,True,Cashier,0,4,84,7,7373,Entertainment,15,4209,6,5,25,40,Night,2,8,Entertainment,Smartphone,MacOS,11:30 PM,4,6,At work,Mobile Data,12.0,168.36,5.13202662682661
442,49,1,India,88648,True,False,Labor/Worker,1,1,112,9,1849,Vlogs,10,6540,5,21,1,54,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At school,Mobile Data,12.444444444444445,6540.0,8.785845337961213
443,42,1,Vietnam,42054,False,True,driver,1,4,187,1,2023,Pranks,22,9389,8,18,15,81,Morning,9,1,Habit,Smartphone,Android,7:45 AM,10,0,At work,Mobile Data,187.0,625.9333333333333,6.44084020855775
444,57,1,Mexico,90028,True,False,Manager,1,4,224,1,6339,Life Hacks,29,9470,2,14,34,7,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At school,Mobile Data,224.0,278.52941176470586,5.633107516986264
445,62,1,United States,42207,False,True,Students,1,3,48,19,3742,Life Hacks,1,465,1,16,48,17,Evening,7,3,Boredom,Tablet,Android,3:55 PM,9,1,At school,Mobile Data,2.526315789473684,9.6875,2.3690748342628787
446,18,1,India,41386,False,True,Waiting staff,1,2,268,6,1299,Life Hacks,6,1487,7,14,20,50,Night,2,8,Entertainment,Smartphone,Android,11:30 PM,4,6,At work,Mobile Data,44.666666666666664,74.35,4.3221439250725044
447,33,0,Philippines,79518,True,True,Labor/Worker,1,4,213,18,4103,Gaming,13,4942,6,9,37,24,Morning,9,1,Entertainment,Smartphone,Android,7:45 AM,10,0,At home,Wi-Fi,11.833333333333334,133.56756756756758,4.902066433997958
448,56,1,Barzil,72781,True,True,Engineer,1,2,16,10,905,Vlogs,14,4597,8,15,27,2,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,Commuting,Mobile Data,1.6,170.25925925925927,5.143178544347885
449,22,1,Vietnam,72780,True,False,Labor/Worker,0,1,58,11,3027,Trends,3,4536,8,7,22,99,Night,2,8,Boredom,Tablet,MacOS,11:30 PM,4,6,At school,Mobile Data,5.2727272727272725,206.1818181818182,5.333596756447314
450,39,0,India,81440,True,True,driver,0,3,35,1,6710,Entertainment,11,325,2,14,5,92,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At home,Mobile Data,35.0,65.0,4.189654742026425
451,46,2,Mexico,64199,True,False,driver,0,1,170,1,4712,Jokes/Memes,3,9957,8,6,34,83,Afternoon,6,4,Habit,Smartphone,Windows,7:25 PM,8,2,At school,Mobile Data,170.0,292.8529411764706,5.683079442116857
452,20,1,Indonesia,81035,True,True,Waiting staff,1,1,185,13,8022,Entertainment,19,4162,6,21,39,33,Evening,7,3,Boredom,Smartphone,Windows,3:55 PM,9,1,At work,Mobile Data,14.23076923076923,106.71794871794872,4.679516225039736
453,29,1,United States,28210,False,False,driver,0,3,88,5,5970,Entertainment,10,303,9,15,3,21,Evening,7,3,Entertainment,Computer,Android,3:55 PM,9,1,At work,Wi-Fi,17.6,101.0,4.624972813284271
454,43,1,United States,64363,True,True,Manager,1,1,11,1,2621,Vlogs,27,5067,7,20,17,74,Evening,7,3,Boredom,Tablet,MacOS,3:55 PM,9,1,At home,Wi-Fi,11.0,298.05882352941177,5.700640288253129
455,33,1,Mexico,98279,True,False,driver,1,3,141,3,2647,Entertainment,15,5024,2,8,24,53,Night,2,8,Entertainment,Smartphone,Android,11:30 PM,4,6,At home,Mobile Data,47.0,209.33333333333334,5.348693573873104
456,54,2,Mexico,80348,True,True,Labor/Worker,1,2,285,18,4866,Trends,11,7715,8,2,24,46,Afternoon,6,4,Entertainment,Tablet,iOS,7:25 PM,8,2,Commuting,Mobile Data,15.833333333333334,321.4583333333333,5.775973928922514
457,39,2,Vietnam,75284,True,False,Labor/Worker,0,1,126,9,7346,Jokes/Memes,15,9632,9,8,3,45,Evening,7,3,Boredom,Smartphone,Android,3:55 PM,9,1,At school,Mobile Data,14.0,3210.6666666666665,8.074545292180357
458,46,1,India,92124,True,True,Waiting staff,1,3,173,14,2290,Trends,26,8340,7,1,45,9,Evening,7,3,Entertainment,Tablet,MacOS,3:55 PM,9,1,At home,Mobile Data,12.357142857142858,185.33333333333334,5.227537184486989
459,31,0,Japan,88847,True,False,Manager,1,4,297,17,7371,Vlogs,27,2631,4,26,7,6,Afternoon,6,4,Boredom,Tablet,iOS,7:25 PM,8,2,At work,Mobile Data,17.470588235294116,375.85714285714283,5.9318661842219464
460,45,1,United States,42432,False,True,Students,1,1,37,14,3873,Entertainment,24,6391,9,17,25,51,Afternoon,6,4,Habit,Tablet,Android,7:25 PM,8,2,At work,Mobile Data,2.642857142857143,255.64,5.54767432467815
461,22,0,United States,84089,True,False,Labor/Worker,1,2,10,4,9678,Vlogs,13,8287,4,19,3,35,Afternoon,6,4,Procrastination,Tablet,iOS,7:25 PM,8,2,At home,Wi-Fi,2.5,2762.3333333333335,7.924192959461231
462,64,1,Indonesia,75398,True,True,Labor/Worker,1,3,197,5,7691,Life Hacks,5,2369,4,5,15,82,Afternoon,6,4,Boredom,Smartphone,MacOS,7:25 PM,8,2,At home,Mobile Data,39.4,157.93333333333334,5.06848482708303
463,47,0,Indonesia,23321,False,False,Labor/Worker,1,1,65,17,1441,Jokes/Memes,4,528,9,22,29,53,Morning,9,1,Procrastination,Tablet,Windows,7:45 AM,10,0,At home,Wi-Fi,3.823529411764706,18.20689655172414,2.95526940994081
464,63,1,India,57383,True,True,Engineer,1,1,44,2,766,Life Hacks,13,4675,8,20,29,19,Afternoon,6,4,Entertainment,Smartphone,Android,7:25 PM,8,2,At work,Mobile Data,22.0,161.20689655172413,5.088872659591988
465,22,1,Mexico,98682,True,False,Labor/Worker,0,1,121,5,4093,Jokes/Memes,9,1663,4,16,10,69,Night,2,8,Habit,Tablet,iOS,11:30 PM,4,6,At work,Mobile Data,24.2,166.3,5.119788607992779
466,29,0,Barzil,99190,True,True,Waiting staff,1,2,295,4,9342,ASMR,25,3364,8,7,32,25,Evening,7,3,Habit,Smartphone,iOS,3:55 PM,9,1,At home,Wi-Fi,73.75,105.125,4.6646176446315115
467,33,0,India,72893,True,True,driver,1,3,45,4,2667,Trends,17,2341,8,7,23,11,Afternoon,6,4,Entertainment,Smartphone,iOS,7:25 PM,8,2,Commuting,Wi-Fi,11.25,101.78260869565217,4.632616162596839
468,43,1,United States,55820,True,True,Students,1,4,226,6,8656,Vlogs,2,6656,7,18,39,74,Evening,7,3,Procrastination,Smartphone,Android,3:55 PM,9,1,At school,Wi-Fi,37.666666666666664,170.66666666666666,5.145554611995626
469,43,0,Vietnam,86262,True,True,Manager,1,4,89,13,5969,Life Hacks,24,4905,6,18,9,17,Morning,9,1,Boredom,Smartphone,Android,7:45 AM,10,0,At work,Mobile Data,6.846153846153846,545.0,6.302618975744905
470,38,1,Indonesia,23760,False,False,Students,1,4,92,5,7642,Vlogs,5,8884,8,2,37,36,Night,2,8,Entertainment,Smartphone,iOS,11:30 PM,4,6,At school,Wi-Fi,18.4,240.1081081081081,5.485245414269559
471,56,2,United States,42190,False,True,driver,0,3,74,7,2182,Jokes/Memes,16,9143,7,15,40,90,Morning,9,1,Habit,Smartphone,iOS,7:45 AM,10,0,At home,Mobile Data,10.571428571428571,228.575,5.436229773499586
472,53,0,India,87411,True,False,Students,0,4,137,1,9835,Gaming,7,5950,5,14,14,95,Night,2,8,Entertainment,Tablet,Android,11:30 PM,4,6,At home,Mobile Data,137.0,425.0,6.054439346269371
